File;Time;Values;Solutions
10_ulysses_3.tsp;1.2109999656677246;136.9952762958942;Array{Any,1}[[1, 2, 3, 10], [5, 9], [4, 6, 7, 8]]
10_ulysses_6.tsp;52.73699998855591;55.11939124322689;Array{Any,1}[[2, 3], [10], [5], [1, 4, 8], [7], [6, 9]]
10_ulysses_9.tsp;4.5920000076293945;33.29189782877749;Array{Any,1}[[1], [10], [6], [7], [9], [2, 3], [5], [4], [8]]
14_burma_3.tsp;13.573999881744385;93.38998725996821;Array{Any,1}[[1, 8, 9, 10, 11], [3, 4, 5, 6, 7], [2, 12, 13, 14]]
14_burma_6.tsp;623.5680000782013;42.74062354260174;Array{Any,1}[[9, 10], [2, 13], [7], [3, 4, 5], [1, 8, 11], [6, 12, 14]]
22_ulysses_3.tsp;489.48099994659424;358.6368286225184;Array{Any,1}[[5, 6, 9, 11, 15, 21], [7, 10, 12, 13, 14, 19, 20, 22], [1, 2, 3, 4, 8, 16, 17, 18]]
22_ulysses_6.tsp;900.0969998836517;195.80603046209632;Array{Any,1}[[5, 7, 10, 13], [2, 4, 14, 21], [9, 11, 20], [6, 15, 18], [1, 12, 16, 19], [3, 8, 17, 22]]
