File;Time;Values;Solutions
10_ulysses_3.tsp;18.71761703491211;136.99527629589417;Array{Any,1}[[4, 6, 7, 8], [1, 2, 3, 10], [5, 9]]
10_ulysses_6.tsp;1.7281548976898193;55.11939124322688;Array{Any,1}[[6, 9], [10], [7], [5], [1, 4, 8], [2, 3]]
10_ulysses_9.tsp;4.452969074249268;33.29189782877749;Array{Any,1}[[4], [6], [5], [10], [1], [2, 3], [8], [7], [9]]
14_burma_3.tsp;7200.573000192642;93.38998725996817;Array{Any,1}[[1, 8, 9, 10, 11], [2, 12, 13, 14], [3, 4, 5, 6, 7]]
14_burma_6.tsp;9.350000143051147;42.74062354260174;Array{Any,1}[[1, 8, 11], [2, 13], [7], [9, 10], [6, 12, 14], [3, 4, 5]]
